-95.582,38.673,110M/110 Mile Park - Pomona Reservoir  TYPE:COE PH:785.453.2201   SITES:25  AMEN:NH NR  LON/LAT:-95.582/38.673,110M,110 Mile Park - Pomona Reservoir,COE,785.453.2201, , ,25, ,NH NR 
-95.442,39.19,LONG/Longview - Perry Lake  TYPE:COE PH:785.597.5144 OPEN:early may-late sep  SITES:45  AMEN:E DP DW SH RS L$  LON/LAT:-95.442/39.19,LONG,Longview - Perry Lake,COE,785.597.5144,early may-late sep, ,45, ,E DP DW SH RS L$ 
-94.891,43.176,LOST/Lost Island Huston Park  TYPE:CP PH:712.837.4866     AMEN:E DP DW SH L$  LON/LAT:-94.891/43.176,LOST,Lost Island Huston Park,CP,712.837.4866, , , , ,E DP DW SH L$ 
-88.558,45.884,LOST/Lost Lake  TYPE:NF PH:715.528.4464/715.762.2461   SITES:27  AMEN:NH NR  LON/LAT:-88.558/45.884,LOST,Lost Lake,NF,715.528.4464/715.762.2461, , ,27, ,NH NR 
-93.407,47.686,LOST/Lost Lake ? George Washington State Forest  TYPE:SF PH:218.743.3362  COMM:primitive - open all year but snow may block SITES:16  AMEN:NH ND VT DW NS NR L$  LON/LAT:-93.407/47.686,LOST,Lost Lake ? George Washington State Forest,SF,218.743.3362, ,primitive - open all year but snow may block,16, ,NH ND VT DW NS NR L$ 
-94.202,42.867,LOTT/Lotts Creek Co Park  TYPE:CP PH:515.332.4087     AMEN:E ND NS  LON/LAT:-94.202/42.867,LOTT,Lotts Creek Co Park,CP,515.332.4087, , , , ,E ND NS 
-95.288,37.143,LOUG/Louie P. Gartner RA  TYPE:CP PH:620.784.5582   SITES:9  AMEN:WES DP FT DW SH  LON/LAT:-95.288/37.143,LOUG,Louie P. Gartner RA,CP,620.784.5582, , ,9, ,WES DP FT DW SH 
-91.356,41.278,LOUI/Louisa County Fairgrounds  TYPE:CP    SITES:10  AMEN:E DW SH  LON/LAT:-91.356/41.278,LOUI,Louisa County Fairgrounds,CP, , , ,10, ,E DW SH 
-94.673,38.511,LOUI/Louisburg Middle Creek State Fishing Lake  TYPE:SP PH:913.783.4507 OPEN:all year COMM:primitive sites near lake   AMEN:NH ND NW NS  LON/LAT:-94.673/38.511,LOUI,Louisburg Middle Creek State Fishing Lake,SP,913.783.4507,all year,primitive sites near lake, , ,NH ND NW NS 
-96.183,41,LOUI/Louisville Lakes  State Rec Area  TYPE:SRA PH:402.234.6855 OPEN:all year  SITES:300  AMEN:E DP SH RS PA  LON/LAT:-96.183/41,LOUI,Louisville Lakes  State Rec Area,SRA,402.234.6855,all year, ,300, ,E DP SH RS PA 
-97.372,41.496,LOUP/Loup Park - LOUP  TYPE:UTIL PH:402.564.3171  COMM:swim SITES:40  AMEN:E DW NS NR  LON/LAT:-97.372/41.496,LOUP,Loup Park - LOUP,UTIL,402.564.3171, ,swim,40, ,E DW NS NR 
-98.051,39.905,LOVE/Lovewell State Park  TYPE:SP PH:785.753.4971 OPEN:all year  SITES:425  AMEN:E SH  LON/LAT:-98.051/39.905,LOVE,Lovewell State Park,SP,785.753.4971,all year, ,425, ,E SH 
-91.258,40.755,LOWA/Lower Augusta Skunk River Access  TYPE:CP      AMEN:E DP  LON/LAT:-91.258/40.755,LOWA,Lower Augusta Skunk River Access,CP, , , , , ,E DP 
-98.503,38.969,LUCA/Lucas - Wilson Reservoir  TYPE:COE PH:785.658.2551 OPEN:all year  SITES:100  AMEN:WE DP 60ft DW SH RS  LON/LAT:-98.503/38.969,LUCA,Lucas - Wilson Reservoir,COE,785.658.2551,all year, ,100, ,WE DP 60ft DW SH RS 
-91.818,46.349,LUCI/Lucius Woods County Park  TYPE:CP PH:715.378.2219   SITES:24  AMEN:E DP FT DW SH NR  LON/LAT:-91.818/46.349,LUCI,Lucius Woods County Park,CP,715.378.2219, , ,24, ,E DP FT DW SH NR 
-94.166,46.369,LUM/Lum City Park  TYPE:CP PH:218.828.2320   SITES:18  AMEN:E DP DW SH  LON/LAT:-94.166/46.369,LUM,Lum City Park,CP,218.828.2320, , ,18, ,E DP DW SH 
-88.962,45.903,LUNA/Luna White Deer  TYPE:NF PH:715.528.4464/715.762.2461   SITES:46  AMEN:NH NR  LON/LAT:-88.962/45.903,LUNA,Luna White Deer,NF,715.528.4464/715.762.2461, , ,46, ,NH NR 
-98.692,39.119,LURA/Luray North City Park  TYPE:CP PH:785.698.2264     AMEN:E L$  LON/LAT:-98.692/39.119,LURA,Luray North City Park,CP,785.698.2264, , , , ,E L$ 
-96.514,41.412,LUTH/Luther Hormel Memorial Park  TYPE:CP   COMM:unknown facilities   AMEN:NH ND NS  LON/LAT:-96.514/41.412,LUTH,Luther Hormel Memorial Park,CP, , ,unknown facilities, , ,NH ND NS 
-98.467,42.828,LYNC/Lynch City RV Park  TYPE:CP PH:402.569.2706  COMM:swim SITES:10  AMEN:WES DP FT DW SH L$  LON/LAT:-98.467/42.828,LYNC,Lynch City RV Park,CP,402.569.2706, ,swim,10, ,WES DP FT DW SH L$ 
-98.21,38.34,LYON/Lyons City Campground  TYPE:CP    SITES:25  AMEN:E DP FT DW SH N$  LON/LAT:-98.21/38.34,LYON,Lyons City Campground,CP, , , ,25, ,E DP FT DW SH N$ 
-95.386,41.318,LYON/Lyons Park  TYPE:CP      AMEN:DW  LON/LAT:-95.386/41.318,LYON,Lyons Park,CP, , , , , ,DW 
-98.155,39.67,MAAG/MAAG Memorial Park  TYPE:CP   COMM:RV parking   AMEN:E DP DW SH L$  LON/LAT:-98.155/39.67,MAAG,MAAG Memorial Park,CP, , ,RV parking, , ,E DP DW SH L$ 
-94.072,47.05,MABE/Mabel Lake  TYPE:NF PH:218.547.1044/218.335.8600   SITES:22  AMEN:NH ND VT DW NS NR  LON/LAT:-94.072/47.05,MABE,Mabel Lake,NF,218.547.1044/218.335.8600, , ,22, ,NH ND VT DW NS NR 
-91.736,41.051,MACC/Mac Coon Access  TYPE:CP PH:641.472.4421     AMEN:E DP VT DW  LON/LAT:-91.736/41.051,MACC,Mac Coon Access,CP,641.472.4421, , , , ,E DP VT DW 
-96.149,38.101,MADI/Madison City Lake  TYPE:CP      AMEN:E L$  LON/LAT:-96.149/38.101,MADI,Madison City Lake,CP, , , , , ,E L$ 
-96.082,43.646,MAGN/Magnolia City  TYPE:CP PH:507.227.9278 OPEN:early apr-late sep  SITES:10  AMEN:WES DP L$  LON/LAT:-96.082/43.646,MAGN,Magnolia City,CP,507.227.9278,early apr-late sep, ,10, ,WES DP L$ 
-103.473,47.308,MAGP/Magpie  TYPE:NF PH:701.225.5151/701.250.4443   SITES:11  AMEN:NH ND NS NR  LON/LAT:-103.473/47.308,MAGP,Magpie,NF,701.225.5151/701.250.4443, , ,11, ,NH ND NS NR 
-90.96,43.545,MAIN/Main - Sidie Hollow Park  TYPE:CP PH:608.637.7335 OPEN:mid apr-mid oct  SITES:31  AMEN:E DP FT DW SH RS  LON/LAT:-90.96/43.545,MAIN,Main - Sidie Hollow Park,CP,608.637.7335,mid apr-mid oct, ,31, ,E DP FT DW SH RS 
-95.503,43.809,MAKA/Maka Oicu County Park  TYPE:CP PH:507. 295.5322   SITES:40  AMEN:WE DW SH  LON/LAT:-95.503/43.809,MAKA,Maka Oicu County Park,CP,507. 295.5322, , ,40, ,WE DW SH 
-93.232,42.663,MALL/Mallory Co Park  TYPE:CP PH:641.456.4375   SITES:25  AMEN:E NS  LON/LAT:-93.232/42.663,MALL,Mallory Co Park,CP,641.456.4375, , ,25, ,E NS 
-92.108,41.239,MANH/Manhattan Bridge Access  TYPE:CP   COMM:primitive   AMEN:NH ND VT NS  LON/LAT:-92.108/41.239,MANH,Manhattan Bridge Access,CP, , ,primitive, , ,NH ND VT NS 
-95.91,37.772,MANN/Manns Cove - Cross Timbers State Park  TYPE:SP PH:620.637.2213 OPEN:all year  SITES:20  AMEN:NH NS  LON/LAT:-95.91/37.772,MANN,Manns Cove - Cross Timbers State Park,SP,620.637.2213,all year, ,20, ,NH NS 
-95.462,41.855,MANT/Manteno Co Park  TYPE:CP      AMEN:E DP FT DW SH L$  LON/LAT:-95.462/41.855,MANT,Manteno Co Park,CP, , , , , ,E DP FT DW SH L$ 
-94.937,47.066,MANT/Mantrap - Paul Bunyan State Forest  TYPE:SF PH:218.266.2100  COMM:primitive - open all year but snow may block SITES:40  AMEN:NH NS NR  LON/LAT:-94.937/47.066,MANT,Mantrap - Paul Bunyan State Forest,SF,218.266.2100, ,primitive - open all year but snow may block,40, ,NH NS NR 
-94.937,47.066,MANT/Mantrap Lake - Paul Bunyan State Forest  TYPE:SF PH:218.266.2100  COMM:primitive - open all year but snow may block SITES:38  AMEN:NH ND VT DW NS NR L$  LON/LAT:-94.937/47.066,MANT,Mantrap Lake - Paul Bunyan State Forest,SF,218.266.2100, ,primitive - open all year but snow may block,38, ,NH ND VT DW NS NR L$ 
-95.787,42.168,MAPL/Mapleton City  TYPE:CP PH:712.881.1351   SITES:4  AMEN:E ND NS L$  LON/LAT:-95.787/42.168,MAPL,Mapleton City,CP,712.881.1351, , ,4, ,E ND NS L$ 
-95.94,46.525,MAPL/Maplewood State Park  TYPE:SP PH:218.863.8383 OPEN:all year  SITES:70  AMEN:E DP DW SH RS  LON/LAT:-95.94/46.525,MAPL,Maplewood State Park,SP,218.863.8383,all year, ,70, ,E DP DW SH RS 
-90.775,42.119,MAQU/Maquoketa Caves State Park  TYPE:SP  OPEN:all year    AMEN:E DP DW SH RS L$  LON/LAT:-90.775/42.119,MAQU,Maquoketa Caves State Park,SP, ,all year, , , ,E DP DW SH RS L$ 
-89.65,44.958,MARA/Marathon Park  TYPE:CP PH:715/261.1566     AMEN:E DP DW SH  LON/LAT:-89.65/44.958,MARA,Marathon Park,CP,715/261.1566, , , , ,E DP DW SH 
-95.125,43.469,MARB/Marble Beach State Rec Area  TYPE:SRA PH:712.337.3211 OPEN:all year  SITES:110  AMEN:E DP DW SH RS L$  LON/LAT:-95.125/43.469,MARB,Marble Beach State Rec Area,SRA,712.337.3211,all year, ,110, ,E DP DW SH RS L$ 
-93.183,43.158,MARG/Margaret Macnider City Park  TYPE:CP PH:641.421.3673   SITES:95  AMEN:WES DP DW SH  LON/LAT:-93.183/43.158,MARG,Margaret Macnider City Park,CP,641.421.3673, , ,95, ,WES DP DW SH 
-87.639,45.09,MARN/Marinette City Park  TYPE:CP PH:715.732.5140     AMEN:E DP DW SH  LON/LAT:-87.639/45.09,MARN,Marinette City Park,CP,715.732.5140, , , , ,E DP DW SH 
-93.119,41.316,MARI/Marion County Park  TYPE:CP PH:641.828.2213     AMEN:E DP DW SH  LON/LAT:-93.119/41.316,MARI,Marion County Park,CP,641.828.2213, , , , ,E DP DW SH 
-96.993,38.317,MARI/Marion County Park  TYPE:CP PH:620.382.3240     AMEN:WE DP DW SH  LON/LAT:-96.993/38.317,MARI,Marion County Park,CP,620.382.3240, , , , ,WE DP DW SH 
-97.075,38.381,MARC/Marion Cove - Marion Lake  TYPE:COE PH:620.382.2101     AMEN:NH ND NS NR  LON/LAT:-97.075/38.381,MARC,Marion Cove - Marion Lake,COE,620.382.2101, , , , ,NH ND NS NR 
-92.963,41.782,MARI/Mariposa Co Park  TYPE:CP PH:641.792.9780   SITES:15  AMEN:NH ND NS  LON/LAT:-92.963/41.782,MARI,Mariposa Co Park,CP,641.792.9780, , ,15, ,NH ND NS 
-94.349,40.818,MARL/Marlin Fogle Rec Area  TYPE:CP PH:641.734.5491   SITES:42  AMEN:E DP FT DW SH  LON/LAT:-94.349/40.818,MARL,Marlin Fogle Rec Area,CP,641.734.5491, , ,42, ,E DP FT DW SH 
-91.579,41.287,MARR/Marr Park  TYPE:CP    SITES:26  AMEN:WES DP FT DW SH  LON/LAT:-91.579/41.287,MARR,Marr Park,CP, , , ,26, ,WES DP FT DW SH 
-96.656,48.428,MARS/Marshall County Park at Florian  TYPE:CP PH:218.478.3658 OPEN:early may-late sep  SITES:104  AMEN:E DP DW SH  LON/LAT:-96.656/48.428,MARS,Marshall County Park at Florian,CP,218.478.3658,early may-late sep, ,104, ,E DP DW SH 
-95.472,42.851,MART/Martin Area County Park  TYPE:CP    SITES:40  AMEN:NH ND VT DW NS  LON/LAT:-95.472/42.851,MART,Martin Area County Park,CP, , , ,40, ,NH ND VT DW NS 
-101.689,41.253,MART/Martin Bay - Lake McConaughy  TYPE:SRA PH:308.284.8800 OPEN:all year    AMEN:DP RS  LON/LAT:-101.689/41.253,MART,Martin Bay - Lake McConaughy,SRA,308.284.8800,all year, , , ,DP RS 
-100.115,47.825,MART/Martin City Park  TYPE:CP PH:701.693.2856  COMM:Check in at Someplace Else bar   AMEN:WES DP  LON/LAT:-100.115/47.825,MART,Martin City Park,CP,701.693.2856, ,Check in at Someplace Else bar, , ,WES DP 
-95.247,37.338,MARV/Marvel Park  TYPE:CP PH:620.421.7030   SITES:12  AMEN:WE DP DW SH  LON/LAT:-95.247/37.338,MARV,Marvel Park,CP,620.421.7030, , ,12, ,WE DP DW SH 
-96.647,39.839,MARY/Marysville City Park  TYPE:CP PH:785.562.5331     AMEN:E DP  LON/LAT:-96.647/39.839,MARY,Marysville City Park,CP,785.562.5331, , , , ,E DP 
-97.238,41.979,MASK/Maskenthine Reservoir - LENRD  TYPE:UTIL      AMEN:E DP FT DW SH  LON/LAT:-97.238/41.979,MASK,Maskenthine Reservoir - LENRD,UTIL, , , , , ,E DP FT DW SH 
-94.387,44.892,MASO/Masonic West River Park  TYPE:CP  OPEN:mid apr-mid oct  SITES:47  AMEN:E  LON/LAT:-94.387/44.892,MASO,Masonic West River Park,CP, ,mid apr-mid oct, ,47, ,E 
-90.587,42.43,MASS/Massey Marina  TYPE:CP PH:563.556.6745   SITES:40  AMEN:E DP DW SH  LON/LAT:-90.587/42.43,MASS,Massey Marina,CP,563.556.6745, , ,40, ,E DP DW SH 
-97.925,48.223,MATE/Matejeck Dam Rec Area  TYPE:CP      AMEN:NH  LON/LAT:-97.925/48.223,MATE,Matejeck Dam Rec Area,CP, , , , , ,NH 
-91.382,42.132,MATS/Matsell Bridge Natural Area  TYPE:CP PH:319.892.6450   SITES:70  AMEN:NH  LON/LAT:-91.382/42.132,MATS,Matsell Bridge Natural Area,CP,319.892.6450, , ,70, ,NH 
-88.173,43.604,MAUT/Mauthe Lake -  Kettle Moraine State Forest  TYPE:SF PH:262.626.2116   SITES:135  AMEN:E DP VT SH RS  LON/LAT:-88.173/43.604,MAUT,Mauthe Lake -  Kettle Moraine State Forest,SF,262.626.2116, , ,135, ,E DP VT SH RS 
-101.141,48.722,MAXB/Maxbass City Park  TYPE:CP PH:701.268.3287     AMEN:E DW  LON/LAT:-101.141/48.722,MAXB,Maxbass City Park,CP,701.268.3287, , , , ,E DW 
-97.134,44.365,MAXW/Maxwell Park - Arlington  TYPE:CP      AMEN:E ND NS L$  LON/LAT:-97.134/44.365,MAXW,Maxwell Park - Arlington,CP, , , , , ,E ND NS L$ 
-91.878,42.778,MAYN/Maynard City Park  TYPE:CP PH:563.637.2269     AMEN:E DP NS L$  LON/LAT:-91.878/42.778,MAYN,Maynard City Park,CP,563.637.2269, , , , ,E DP NS L$ 
-95.465,44.902,MAYN/Maynard Lions Park  TYPE:CP    SITES:5  AMEN:E L$  LON/LAT:-95.465/44.902,MAYN,Maynard Lions Park,CP, , , ,5, ,E L$ 
-93.031,47.67,MCCA/McCarthy Beach State Park  TYPE:SP PH:218.254.7979 OPEN:mid may-mid oct  SITES:90  AMEN:E DP DW SH RS  LON/LAT:-93.031/47.67,MCCA,McCarthy Beach State Park,SP,218.254.7979,mid may-mid oct, ,90, ,E DP DW SH RS 
-88.329,45.478,MCCL/McClintock County Park  TYPE:CP PH:715.732.7530     AMEN:NH L$  LON/LAT:-88.329/45.478,MCCL,McClintock County Park,CP,715.732.7530, , , , ,NH L$ 
-100.446,47.481,MCCL/McClusky City Park  TYPE:CP PH:701.363.2543     AMEN:WE DP DW  LON/LAT:-100.446/47.481,MCCL,McClusky City Park,CP,701.363.2543, , , , ,WE DP DW 
-97.249,37.617,MCCO/McConnell AFB Military  TYPE:MIL PH:316.759.6999  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS  LON/LAT:-97.249/37.617,MCCO,McConnell AFB Military,MIL,316.759.6999, ,military only - do not use our lat/lon - contact them for directions and info, , ,RS 
-91.535,47.639,MCDO/Mcdougal Lake  TYPE:NF PH:218.663.7280/218.626.4300 OPEN:mid may-mid sep  SITES:21  AMEN:NH ND NS RS  LON/LAT:-91.535/47.639,MCDO,Mcdougal Lake,NF,218.663.7280/218.626.4300,mid may-mid sep, ,21, ,NH ND NS RS 
-90.059,48.054,MCFA/McFarland Lake - Grand Portage State Forest  TYPE:SF PH:218.387.3039  COMM:primitive - open all year but snow may block SITES:5  AMEN:NH VT DW NR  LON/LAT:-90.059/48.054,MCFA,McFarland Lake - Grand Portage State Forest,SF,218.387.3039, ,primitive - open all year but snow may block,5, ,NH VT DW NR 
-92.142,42.318,MCFA/McFarlane Park  TYPE:CP PH:319.342.3844     AMEN:E DP DW SH  LON/LAT:-92.142/42.318,MCFA,McFarlane Park,CP,319.342.3844, , , , ,E DP DW SH 
-92.393,40.75,MCGO/McGowen Rec Area  TYPE:CP PH:641.664.2527   SITES:12  AMEN:WE DP DW SH RS L$  LON/LAT:-92.393/40.75,MCGO,McGowen Rec Area,CP,641.664.2527, , ,12, ,WE DP DW SH RS L$ 
-102.931,48.585,MACG/Mcgregor Dam  TYPE:CP      AMEN:E  LON/LAT:-102.931/48.585,MACG,Mcgregor Dam,CP, , , , , ,E 
-98.592,47.576,MCHE/McHenry City Park  TYPE:CP PH:701.785.2112  COMM:unknown facilities   AMEN:NH  LON/LAT:-98.592/47.576,MCHE,McHenry City Park,CP,701.785.2112, ,unknown facilities, , ,NH 
-95.882,47.638,MCIN/McIntosh City Park  TYPE:CP PH:218.563.3043     AMEN:E DP FT DW SH  LON/LAT:-95.882/47.638,MCIN,McIntosh City Park,CP,218.563.3043, , , , ,E DP FT DW SH 
-93.452,43.127,MCIN/McIntosh Woods State Park  TYPE:SP PH:641.829.3847 OPEN:all year  SITES:50  AMEN:E DP DW SH RS L$  LON/LAT:-93.452/43.127,MCIN,McIntosh Woods State Park,SP,641.829.3847,all year, ,50, ,E DP DW SH RS L$ 
-89.86,42.81,MCKE/McKeller City Park  TYPE:CP   COMM:pay fee village hall   AMEN:WE DP DW NR L$  LON/LAT:-89.86/42.81,MCKE,McKeller City Park,CP, , ,pay fee village hall, , ,WE DP DW NR L$ 
-102.365,47.598,MCKE/McKenzie Bay Rec Area  TYPE:CP   COMM:unknown facilities   AMEN:DP DW SH  LON/LAT:-102.365/47.598,MCKE,McKenzie Bay Rec Area,CP, , ,unknown facilities, , ,DP DW SH 
-92.273,47.827,MCKI/McKinley City Park  TYPE:CP PH:218.753.5921 OPEN:mid may-mid sep  SITES:80  AMEN:WE DP DW SH  LON/LAT:-92.273/47.827,MCKI,McKinley City Park,CP,218.753.5921,mid may-mid sep, ,80, ,WE DP DW SH 
-94.382,41.052,MCKI/McKinley Park  TYPE:CP PH:641.782.2000     AMEN:E DP  LON/LAT:-94.382/41.052,MCKI,McKinley Park,CP,641.782.2000, , , , ,E DP 
-90.522,44.15,MCMU/McMullen County Park  TYPE:CP PH:608.378.4913 OPEN:early apr-late nov COMM:really nice  - woods - lake - swim SITES:52  AMEN:WE DP FT DW SH NR  LON/LAT:-90.522/44.15,MCMU,McMullen County Park,CP,608.378.4913,early apr-late nov,really nice  - woods - lake - swim,52, ,WE DP FT DW SH NR 
-97.472,38.476,MCPH/McPherson State Fishing Lake  TYPE:SP PH:620.628.4592 OPEN:all year COMM:primitive sites near lake   AMEN:NH  LON/LAT:-97.472/38.476,MCPH,McPherson State Fishing Lake,SP,620.628.4592,all year,primitive sites near lake, , ,NH 
-98.166,47.762,MCVI/McVille Dam  TYPE:CP PH:701.322.5600     AMEN:WE L$  LON/LAT:-98.166/47.762,MCVI,McVille Dam,CP,701.322.5600, , , , ,WE L$ 
-90.757,44.793,MEAD/Mead Lake Park  TYPE:CP PH:715.743.5140   SITES:71  AMEN:E DP SH  LON/LAT:-90.757/44.793,MEAD,Mead Lake Park,CP,715.743.5140, , ,71, ,E DP SH 
-100.328,37.284,MEAD/Meade City Park  TYPE:CP      AMEN:NH DP N$  LON/LAT:-100.328/37.284,MEAD,Meade City Park,CP, , , , , ,NH DP N$ 
-100.438,37.164,MEAD/Meade State Park  TYPE:SP PH:620.873.2572 OPEN:all year  SITES:190  AMEN:E  LON/LAT:-100.438/37.164,MEAD,Meade State Park,SP,620.873.2572,all year, ,190, ,E 
-90.352,45.141,MEDF/Medford City Park  TYPE:CP    SITES:9  AMEN:WE DW SH  LON/LAT:-90.352/45.141,MEDF,Medford City Park,CP, , , ,9, ,WE DW SH 
-100.222,40.377,MEDI/Medicine Creek  State Rec Area  TYPE:SRA PH:308.697.4667   SITES:310  AMEN:E DP SH NR  LON/LAT:-100.222/40.377,MEDI,Medicine Creek  State Rec Area,SRA,308.697.4667, , ,310, ,E DP SH NR 
-98.575,37.278,MEDI/Medicine Lodge City Park  TYPE:CP    SITES:5  AMEN:E ND NS  LON/LAT:-98.575/37.278,MEDI,Medicine Lodge City Park,CP, , , ,5, ,E ND NS 
-99.3,46.891,MEDI/Medina City Park  TYPE:CP PH:701.489.3159   SITES:16  AMEN:WES DP DW SH  LON/LAT:-99.3/46.891,MEDI,Medina City Park,CP,701.489.3159, , ,16, ,WES DP DW SH 
-103.534,46.923,MEDO/Medora City RV Campground  TYPE:CP      AMEN:E DP DW SH  LON/LAT:-103.534/46.923,MEDO,Medora City RV Campground,CP, , , , , ,E DP DW SH 
-98.075,47.032,MELR/Mel Rieman Rec Area  TYPE:COE PH:701.845.2970 OPEN:early may-late sep  SITES:27  AMEN:E ND DW SH RS  LON/LAT:-98.075/47.032,MELR,Mel Rieman Rec Area,COE,701.845.2970,early may-late sep, ,27, ,E ND DW SH RS 
-98.478,45.446,MELG/Melgaard Park  TYPE:CP PH:605.626.7015   SITES:15 EL:1296 AMEN:E DP DW SH  LON/LAT:-98.478/45.446,MELG,Melgaard Park,CP,605.626.7015, , ,15,1296,E DP DW SH 
-98.147,41.563,MELS/Mels Landing City Park  TYPE:CP PH:308.358.0240  COMM:swim SITES:13  AMEN:WE ND PT DW NS  LON/LAT:-98.147/41.563,MELS,Mels Landing City Park,CP,308.358.0240, ,swim,13, ,WE ND PT DW NS 
-97.456,41.835,MEMO/Memorial City Park - Madison  TYPE:CP PH:402.454.2675 OPEN:all year COMM:swim SITES:13  AMEN:WES DP FT DW SH L$  LON/LAT:-97.456/41.835,MEMO,Memorial City Park - Madison,CP,402.454.2675,all year,swim,13, ,WES DP FT DW SH L$ 
-95.102,46.742,MEMF/Memorial Forest Park - Menahga  TYPE:CP PH:218.564.4557 OPEN:early may-late oct  SITES:24  AMEN:E DP DW SH PA  LON/LAT:-95.102/46.742,MEMF,Memorial Forest Park - Menahga,CP,218.564.4557,early may-late oct, ,24, ,E DP DW SH PA 
-90.076,45.033,MEM1/Memorial Park - Athens  TYPE:CP      AMEN:E  LON/LAT:-90.076/45.033,MEM1,Memorial Park - Athens,CP, , , , , ,E 
-95.541,44.802,MEMO/Memorial Park - Granite Falls        LON/LAT:-95.541/44.802,MEMO,Memorial Park - Granite Falls, , , , , , ,
-98.193,44.369,MEMH/Memorial Park - Huron  TYPE:CP PH:605.353.8533  COMM:no tents SITES:75 EL:1237 AMEN:WES DP DW SH  LON/LAT:-98.193/44.369,MEMH,Memorial Park - Huron,CP,605.353.8533, ,no tents,75,1237,WES DP DW SH 
-95.007,44.776,MEMP/Memorial Park - Olivia  TYPE:CP PH:320.523.2361 OPEN:early apr-late oct  SITES:6  AMEN:NH DP FT PA N$  LON/LAT:-95.007/44.776,MEMP,Memorial Park - Olivia,CP,320.523.2361,early apr-late oct, ,6, ,NH DP FT PA N$ 
-90.88,46.677,MEM2/Memorial Park - Washburn  TYPE:CP PH:715.373.6160   SITES:51  AMEN:E DP DW SH  LON/LAT:-90.88/46.677,MEM2,Memorial Park - Washburn,CP,715.373.6160, , ,51, ,E DP DW SH 
-97.244,44.918,MEMW/Memorial Park - Watertown  TYPE:CP PH:605.882.6290   SITES:95 EL:1719 AMEN:E DP SH  LON/LAT:-97.244/44.918,MEMW,Memorial Park - Watertown,CP,605.882.6290, , ,95,1719,E DP SH 
-96.44,41.103,MEMP/Memphis Lake  State Rec Area  TYPE:SRA PH:402.471.5566   SITES:150  AMEN:NH DP VT DW NS NR L$  LON/LAT:-96.44/41.103,MEMP,Memphis Lake  State Rec Area,SRA,402.471.5566, , ,150, ,NH DP VT DW NS NR L$ 
-89.469,43.11,MEND/Mendota County Park  TYPE:CP    SITES:30  AMEN:E DP DW SH  LON/LAT:-89.469/43.11,MEND,Mendota County Park,CP, , , ,30, ,E DP DW SH 
-94.414,41.525,MENL/Menlo City Park  TYPE:CP PH:641.524.2411   SITES:7  AMEN:E  LON/LAT:-94.414/41.525,MENL,Menlo City Park,CP,641.524.2411, , ,7, ,E 
-97.584,43.235,MENN/Menno City Park  TYPE:CP   COMM:unknown facilities   AMEN:E DP NS L$  LON/LAT:-97.584/43.235,MENN,Menno City Park,CP, , ,unknown facilities, , ,E DP NS L$ 
-88.183,43.16,MENO/Menomonee Park  TYPE:CP PH:262.548.7801   SITES:30  AMEN:NH  LON/LAT:-88.183/43.16,MENO,Menomonee Park,CP,262.548.7801, , ,30, ,NH 
-96.142,47.701,MENT/Mentor City Park  TYPE:CP PH:218.637.2911  COMM:primitive few facilities   AMEN:NH ND VT DW NS  LON/LAT:-96.142/47.701,MENT,Mentor City Park,CP,218.637.2911, ,primitive few facilities, , ,NH ND VT DW NS 
-94.621,42.907,MERE/Meredith Co Park  TYPE:CP    SITES:17  AMEN:E DP FT DW SH  LON/LAT:-94.621/42.907,MERE,Meredith Co Park,CP, , , ,17, ,E DP FT DW SH 
-90.506,44.304,MERL/Merlin Lambert Park  TYPE:CP PH:715.284.8475   SITES:20  AMEN:NH ND DW NS  LON/LAT:-90.506/44.304,MERL,Merlin Lambert Park,CP,715.284.8475, , ,20, ,NH ND DW NS 
-91.748,44.152,MERR/Merrick State Park  TYPE:SP PH:608.687.4936 OPEN:all year  SITES:65  AMEN:E DP DW SH RS PA  LON/LAT:-91.748/44.152,MERR,Merrick State Park,SP,608.687.4936,all year, ,65, ,E DP DW SH RS PA 
-100.89,42.596,MERR/Merritt Reservoir  State Rec Area  TYPE:SRA PH:402.376.3320   SITES:220  AMEN:E DP SH NR  LON/LAT:-100.89/42.596,MERR,Merritt Reservoir  State Rec Area,SRA,402.376.3320, , ,220, ,E DP SH NR 
-99.32,40.086,METH/Methodist Cove - Harlan County Lake  TYPE:COE PH:308.799.2105 OPEN:early may-late sep  SITES:155  AMEN:WES DP DW SH RS L$  LON/LAT:-99.32/40.086,METH,Methodist Cove - Harlan County Lake,COE,308.799.2105,early may-late sep, ,155, ,WES DP DW SH RS L$ 
-92.837,41.12,MIAM/Miami Lake Park  TYPE:CP PH:641.946.8112     AMEN:E DW SH L$  LON/LAT:-92.837/41.12,MIAM,Miami Lake Park,CP,641.946.8112, , , , ,E DW SH L$ 
-98.118,48.026,MICH/Michigan City Parks  TYPE:CP PH:701.259.2553  COMM:primitive SITES:4  AMEN:E ND DW NS  LON/LAT:-98.118/48.026,MICH,Michigan City Parks,CP,701.259.2553, ,primitive,4, ,E ND DW NS 
-95.552,38.66,MICH/Michigan Valley - Pomona Reservoir  TYPE:COE PH:785.453.2201 OPEN:early may-late sep  SITES:95  AMEN:WES DP DW SH RS  LON/LAT:-95.552/38.66,MICH,Michigan Valley - Pomona Reservoir,COE,785.453.2201,early may-late sep, ,95, ,WES DP DW SH RS 
